2017-04-20 19:50:48,674 [DEBUG] com.pandawork.core.framework.dao.mybatis.dataBaseSharing.template.RWMapperScannerConfigurer$Scanner  - Creating MapperFactoryBean with name 'userMapper' and 'UserMapper' mapperInterface
2017-04-20 19:50:48,676 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2017-04-20 19:50:48,676 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2017-04-20 19:50:48,677 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2017-04-20 19:50:48,679 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,679 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2017-04-20 19:50:48,679 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2017-04-20 19:50:48,679 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
2017-04-20 19:50:48,680 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
2017-04-20 19:50:48,681 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor' to allow for resolving potential circular references
2017-04-20 19:50:48,681 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor'
2017-04-20 19:50:48,681 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2017-04-20 19:50:48,681 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.aop.config.internalAutoProxyCreator'
2017-04-20 19:50:48,687 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.aop.config.internalAutoProxyCreator' to allow for resolving potential circular references
2017-04-20 19:50:48,692 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.aop.config.internalAutoProxyCreator'
2017-04-20 19:50:48,692 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0'
2017-04-20 19:50:48,693 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0'
2017-04-20 19:50:48,693 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0' to allow for resolving potential circular references
2017-04-20 19:50:48,696 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2017-04-20 19:50:48,696 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2017-04-20 19:50:48,697 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.transaction.config.internalTransactionAdvisor' to allow for resolving potential circular references
2017-04-20 19:50:48,700 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
2017-04-20 19:50:48,700 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
2017-04-20 19:50:48,701 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0' to allow for resolving potential circular references
2017-04-20 19:50:48,703 [INFO ] org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker  - Bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0' of type [class org.springframework.transaction.annotation.AnnotationTransactionAttributeSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-20 19:50:48,703 [DEBUG] org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper  - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
2017-04-20 19:50:48,704 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
2017-04-20 19:50:48,705 [INFO ] org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker  - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-20 19:50:48,705 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2017-04-20 19:50:48,707 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0'
2017-04-20 19:50:48,708 [DEBUG] org.springframework.context.support.GenericApplicationContext  - Unable to locate MessageSource with name 'messageSource': using default [org.springframework.context.support.DelegatingMessageSource@4b86805d]
2017-04-20 19:50:48,710 [DEBUG] org.springframework.context.support.GenericApplicationContext  - Unable to locate ApplicationEventMulticaster with name 'applicationEventMulticaster': using default [org.springframework.context.event.SimpleApplicationEventMulticaster@53f3bdbd]
2017-04-20 19:50:48,711 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@79924b: defining beans [com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.validation.beanvalidation.OptionalValidatorFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,mvcUriComponentsContributor,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,testController,propertyConfigurer,abstractDataSource,dataSource,transactionManager,sqlSessionFactory,sqlSessionTemplate,mapper,org.springframework.web.servlet.handler.MappedInterceptor#1,org.springframework.web.servlet.handler.MappedInterceptor#2,org.springframework.web.servlet.handler.MappedInterceptor#3,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#1,org.springframework.format.support.FormattingConversionServiceFactoryBean#1,org.springframework.validation.beanvalidation.LocalValidatorFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#1,org.springframework.web.servlet.handler.MappedInterceptor#4,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#1,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#1,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#1,mvcResourceUrlProvider,org.springframework.web.servlet.handler.MappedInterceptor#5,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,mvcPathMatcher,mvcUrlPathHelper,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,localeResolver,handlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter#0,org.springframework.web.servlet.view.InternalResourceViewResolver#0,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.enhancedConfigurationProcessor,userMapper]; root of factory hierarchy
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'com.pandawork.core.framework.bean.StaticAutoWireBeanPostProcessor#0'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalRequiredAnnotationProcessor'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'org.springframework.transaction.interceptor.TransactionInterceptor#0'
2017-04-20 19:50:48,712 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'org.springframework.transaction.interceptor.TransactionInterceptor#0'
2017-04-20 19:50:48,714 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'org.springframework.transaction.interceptor.TransactionInterceptor#0' to allow for resolving potential circular references
2017-04-20 19:50:48,716 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Returning cached instance of singleton bean 'org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0'
2017-04-20 19:50:48,725 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  - Setting default value: false
2017-04-20 19:50:48,725 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  - Converting 'Boolean' value 'false' to type 'Boolean'
2017-04-20 19:50:48,725 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  -     No conversion required, value is already a Boolean
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  - Setting default value: 0
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  - Converting 'Integer' value '0' to type 'Byte'
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  -     Converted to Byte value '0'
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  - Setting default value:  
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  - Converting 'Character' value ' ' to type 'Character'
2017-04-20 19:50:48,727 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  -     No conversion required, value is already a Character
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  - Setting default value: 0
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  - Converting 'Integer' value '0' to type 'Double'
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  -     Converted to Double value '0.0'
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  - Setting default value: 0
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  - Converting 'Integer' value '0' to type 'Float'
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  -     Converted to Float value '0.0'
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  - Setting default value: 0
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  - Converting 'Integer' value '0' to type 'Integer'
2017-04-20 19:50:48,728 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  -     No conversion required, value is already a Integer
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  - Setting default value: 0
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  - Converting 'Integer' value '0' to type 'Long'
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  -     Converted to Long value '0'
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  - Setting default value: 0
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  - Converting 'Integer' value '0' to type 'Short'
2017-04-20 19:50:48,729 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  -     Converted to Short value '0'
2017-04-20 19:50:48,730 [DEBUG] org.apache.commons.beanutils.converters.BigDecimalConverter  - Setting default value: 0.0
2017-04-20 19:50:48,730 [DEBUG] org.apache.commons.beanutils.converters.BigDecimalConverter  - Converting 'BigDecimal' value '0.0' to type 'BigDecimal'
2017-04-20 19:50:48,730 [DEBUG] org.apache.commons.beanutils.converters.BigDecimalConverter  -     No conversion required, value is already a BigDecimal
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BigIntegerConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BigIntegerConverter  - Converting 'BigInteger' value '0' to type 'BigInteger'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BigIntegerConverter  -     No conversion required, value is already a BigInteger
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  - Setting default value: false
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  - Converting 'Boolean' value 'false' to type 'Boolean'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.BooleanConverter  -     No conversion required, value is already a Boolean
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  - Converting 'Integer' value '0' to type 'Byte'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ByteConverter  -     Converted to Byte value '0'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  - Setting default value:  
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  - Converting 'Character' value ' ' to type 'Character'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.CharacterConverter  -     No conversion required, value is already a Character
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  - Converting 'Integer' value '0' to type 'Double'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.DoubleConverter  -     Converted to Double value '0.0'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  - Converting 'Integer' value '0' to type 'Float'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.FloatConverter  -     Converted to Float value '0.0'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  - Converting 'Integer' value '0' to type 'Integer'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.IntegerConverter  -     No conversion required, value is already a Integer
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  - Converting 'Integer' value '0' to type 'Long'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.LongConverter  -     Converted to Long value '0'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  - Setting default value: 0
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  - Converting 'Integer' value '0' to type 'Short'
2017-04-20 19:50:48,731 [DEBUG] org.apache.commons.beanutils.converters.ShortConverter  -     Converted to Short value '0'
2017-04-20 19:50:48,732 [DEBUG] org.apache.commons.beanutils.converters.StringConverter  - Setting default value: 
2017-04-20 19:50:48,732 [DEBUG] org.apache.commons.beanutils.converters.StringConverter  - Converting 'String' value '' to type 'String'
2017-04-20 19:50:48,734 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Z@31edaa7d
2017-04-20 19:50:48,734 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'boolean[]' value '[Z@31edaa7d' to type 'boolean[]'
2017-04-20 19:50:48,734 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a boolean[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [B@26adfd2d
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'byte[]' value '[B@26adfd2d' to type 'byte[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a byte[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [C@3336e6b6
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'char[]' value '[C@3336e6b6' to type 'char[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a char[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [D@7c3fdb62
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'double[]' value '[D@7c3fdb62' to type 'double[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a double[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [F@205d38da
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'float[]' value '[F@205d38da' to type 'float[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a float[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [I@6950ed69
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'int[]' value '[I@6950ed69' to type 'int[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a int[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [J@6dd7b5a3
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'long[]' value '[J@6dd7b5a3' to type 'long[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a long[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [S@6f3187b0
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'short[]' value '[S@6f3187b0' to type 'short[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a short[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.math.BigDecimal;@2663e964
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'BigDecimal[]' value '[Ljava.math.BigDecimal;@2663e964' to type 'BigDecimal[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a BigDecimal[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.math.BigInteger;@189cbd7c
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'BigInteger[]' value '[Ljava.math.BigInteger;@189cbd7c' to type 'BigInteger[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a BigInteger[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.lang.Boolean;@42e25b0b
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'Boolean[]' value '[Ljava.lang.Boolean;@42e25b0b' to type 'Boolean[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a Boolean[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.lang.Byte;@44be0077
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'Byte[]' value '[Ljava.lang.Byte;@44be0077' to type 'Byte[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a Byte[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.lang.Character;@2205a05d
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'Character[]' value '[Ljava.lang.Character;@2205a05d' to type 'Character[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a Character[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.lang.Double;@6aa8e115
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'Double[]' value '[Ljava.lang.Double;@6aa8e115' to type 'Double[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a Double[]
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Setting default value: [Ljava.lang.Float;@51a9ad5e
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  - Converting 'Float[]' value '[Ljava.lang.Float;@51a9ad5e' to type 'Float[]'
2017-04-20 19:50:48,735 [DEBUG] org.apache.commons.beanutils.converters.ArrayConverter  -     No conversion required, value is already a Float[]
